participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.settled_assets,player.available_assets,player.settled_cash,player.available_cash,group.id_in_subsession,group.ran_ready_function,subsession.round_number,subsession.period_length,subsession.num_assets,subsession.num_states,subsession.asset_endowments,subsession.cash_endowment,subsession.practice,subsession.x,subsession.G,subsession.L,subsession.p1,subsession.p2,subsession.p3,subsession.state_independent,subsession.state_a,subsession.state_b,subsession.salient_payoff,subsession.final_selected_round,subsession.num_rounds,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
6,23rhtx06,leeps_2,0,48,600,salience_market,FinalResults,2022-10-18 02:10:56.974669+00:00,1,,,11301,3,,1364,"{'A': 0, 'B': 1}","{'A': 0, 'B': 0}",1344,1344,1,2022-10-18 02:16:47.858999+00:00,2,240,2,2,0 4,1000,1,100,80,20,0.2,0,0.8,0,1,1,0,-1,8,hpztpj4r,,,,,0
7,zq0k8g81,leeps_7,0,48,600,salience_market,FinalResults,2022-10-18 02:11:19.880501+00:00,1,,,10927,2,,910,"{'A': 0, 'B': 6}","{'A': 0, 'B': 0}",790,703,1,2022-10-18 02:16:47.858999+00:00,2,240,2,2,0 4,1000,1,100,80,20,0.2,0,0.8,0,1,1,0,-1,8,hpztpj4r,,,,,0
8,de09607i,leeps_8,0,48,600,salience_market,FinalResults,2022-10-18 02:11:42.165909+00:00,1,,,11398,5,,1415,"{'A': 0, 'B': 1}","{'A': 0, 'B': 0}",1395,1235,1,2022-10-18 02:16:47.858999+00:00,2,240,2,2,0 4,1000,1,100,80,20,0.2,0,0.8,0,1,1,0,-1,8,hpztpj4r,,,,,0
1,m9ut51re,leeps_1,0,48,600,salience_market,FinalResults,2022-10-18 02:09:27.569897+00:00,1,,,10133,4,,895,"{'A': 0, 'B': 6}","{'A': 0, 'B': 5}",775,775,1,2022-10-18 02:21:11.477533+00:00,3,240,2,2,0 4,1000,0,100,80,20,0.2,0,0.8,0,1,1,0,-1,8,hpztpj4r,,,,,0
2,6xmbi1s0,leeps_5,0,48,600,salience_market,FinalResults,2022-10-18 02:09:33.110512+00:00,1,,,11985,5,,1500,"{'A': 0, 'B': 0}","{'A': 0, 'B': 0}",1500,1060,1,2022-10-18 02:21:11.477533+00:00,3,240,2,2,0 4,1000,0,100,80,20,0.2,0,0.8,0,1,1,0,-1,8,hpztpj4r,,,,,0
3,g3qysc84,leeps_4,0,48,600,salience_market,FinalResults,2022-10-18 02:09:53.164703+00:00,1,,,11161,8,,1080,"{'A': 0, 'B': 4}","{'A': 0, 'B': 4}",1000,823,1,2022-10-18 02:21:11.477533+00:00,3,240,2,2,0 4,1000,0,100,80,20,0.2,0,0.8,0,1,1,0,-1,8,hpztpj4r,,,,,0
4,oib9lssj,leeps_3,0,48,600,salience_market,FinalResults,2022-10-18 02:10:03.429703+00:00,1,,,9899,6,,811,"{'A': 0, 'B': 7}","{'A': 0, 'B': 4}",671,671,1,2022-10-18 02:21:11.477533+00:00,3,240,2,2,0 4,1000,0,100,80,20,0.2,0,0.8,0,1,1,0,-1,8,hpztpj4r,,,,,0
5,uci0pssa,leeps_6,0,48,600,salience_market,FinalResults,2022-10-18 02:10:34.847293+00:00,1,,,12796,2,,1375,"{'A': 0, 'B': 0}","{'A': 0, 'B': 0}",1375,1375,1,2022-10-18 02:21:11.477533+00:00,3,240,2,2,0 4,1000,0,100,80,20,0.2,0,0.8,0,1,1,0,-1,8,hpztpj4r,,,,,0
6,23rhtx06,leeps_2,0,48,600,salience_market,FinalResults,2022-10-18 02:10:56.974669+00:00,1,,,11301,3,,753,"{'A': 0, 'B': 8}","{'A': 0, 'B': 8}",593,38,1,2022-10-18 02:21:11.477533+00:00,3,240,2,2,0 4,1000,0,100,80,20,0.2,0,0.8,0,1,1,0,-1,8,hpztpj4r,,,,,0
7,zq0k8g81,leeps_7,0,48,600,salience_market,FinalResults,2022-10-18 02:11:19.880501+00:00,1,,,10927,7,,991,"{'A': 0, 'B': 5}","{'A': 0, 'B': 0}",891,546,1,2022-10-18 02:21:11.477533+00:00,3,240,2,2,0 4,1000,0,100,80,20,0.2,0,0.8,0,1,1,0,-1,8,hpztpj4r,,,,,0
8,de09607i,leeps_8,0,48,600,salience_market,FinalResults,2022-10-18 02:11:42.165909+00:00,1,,,11398,1,,1235,"{'A': 0, 'B': 2}","{'A': 0, 'B': 0}",1195,1195,1,2022-10-18 02:21:11.477533+00:00,3,240,2,2,0 4,1000,0,100,80,20,0.2,0,0.8,0,1,1,0,-1,8,hpztpj4r,,,,,0
1,m9ut51re,leeps_1,0,48,600,salience_market,FinalResults,2022-10-18 02:09:27.569897+00:00,1,,,10133,8,,996,"{'A': 10, 'B': 0}","{'A': 4, 'B': 0}",196,196,1,2022-10-18 02:25:34.198939+00:00,4,240,2,2,4 0,1000,0,100,80,20,0.2,0,0.8,0,3,3,0,-1,8,hpztpj4r,,,,,0
2,6xmbi1s0,leeps_5,0,48,600,salience_market,FinalResults,2022-10-18 02:09:33.110512+00:00,1,,,11985,1,,1480,"{'A': 1, 'B': 0}","{'A': 0, 'B': 0}",1400,1100,1,2022-10-18 02:25:34.198939+00:00,4,240,2,2,4 0,1000,0,100,80,20,0.2,0,0.8,0,3,3,0,-1,8,hpztpj4r,,,,,0
3,g3qysc84,leeps_4,0,48,600,salience_market,FinalResults,2022-10-18 02:09:53.164703+00:00,1,,,11161,7,,1320,"{'A': 4, 'B': 0}","{'A': 2, 'B': 0}",1000,898,1,2022-10-18 02:25:34.198939+00:00,4,240,2,2,4 0,1000,0,100,80,20,0.2,0,0.8,0,3,3,0,-1,8,hpztpj4r,,,,,0
4,oib9lssj,leeps_3,0,48,600,salience_market,FinalResults,2022-10-18 02:10:03.429703+00:00,1,,,9899,6,,1132,"{'A': 8, 'B': 0}","{'A': 6, 'B': 0}",492,492,1,2022-10-18 02:25:34.198939+00:00,4,240,2,2,4 0,1000,0,100,80,20,0.2,0,0.8,0,3,3,0,-1,8,hpztpj4r,,,,,0
5,uci0pssa,leeps_6,0,48,600,salience_market,FinalResults,2022-10-18 02:10:34.847293+00:00,1,,,12796,5,,1402,"{'A': 2, 'B': 0}","{'A': 0, 'B': 0}",1242,1242,1,2022-10-18 02:25:34.198939+00:00,4,240,2,2,4 0,1000,0,100,80,20,0.2,0,0.8,0,3,3,0,-1,8,hpztpj4r,,,,,0
6,23rhtx06,leeps_2,0,48,600,salience_market,FinalResults,2022-10-18 02:10:56.974669+00:00,1,,,11301,3,,1510,"{'A': 0, 'B': 0}","{'A': 0, 'B': 0}",1510,1510,1,2022-10-18 02:25:34.198939+00:00,4,240,2,2,4 0,1000,0,100,80,20,0.2,0,0.8,0,3,3,0,-1,8,hpztpj4r,,,,,0
7,zq0k8g81,leeps_7,0,48,600,salience_market,FinalResults,2022-10-18 02:11:19.880501+00:00,1,,,10927,2,,1340,"{'A': 4, 'B': 0}","{'A': 0, 'B': 0}",1020,547,1,2022-10-18 02:25:34.198939+00:00,4,240,2,2,4 0,1000,0,100,80,20,0.2,0,0.8,0,3,3,0,-1,8,hpztpj4r,,,,,0
8,de09607i,leeps_8,0,48,600,salience_market,FinalResults,2022-10-18 02:11:42.165909+00:00,1,,,11398,4,,1380,"{'A': 3, 'B': 0}","{'A': 1, 'B': 0}",1140,925,1,2022-10-18 02:25:34.198939+00:00,4,240,2,2,4 0,1000,0,100,80,20,0.2,0,0.8,0,3,3,0,-1,8,hpztpj4r,,,,,0
1,m9ut51re,leeps_1,0,48,600,salience_market,FinalResults,2022-10-18 02:09:27.569897+00:00,1,,,10133,8,,1012,"{'A': 11, 'B': 0}","{'A': 8, 'B': 0}",132,22,1,2022-10-18 02:29:56.704531+00:00,5,240,2,2,4 0,1000,0,100,80,20,0.2,0,0.8,0,3,3,0,-1,8,hpztpj4r,,,,,0
2,6xmbi1s0,leeps_5,0,48,600,salience_market,FinalResults,2022-10-18 02:09:33.110512+00:00,1,,,11985,4,,1480,"{'A': 0, 'B': 0}","{'A': 0, 'B': 0}",1480,1480,1,2022-10-18 02:29:56.704531+00:00,5,240,2,2,4 0,1000,0,100,80,20,0.2,0,0.8,0,3,3,0,-1,8,hpztpj4r,,,,,0
3,g3qysc84,leeps_4,0,48,600,salience_market,FinalResults,2022-10-18 02:09:53.164703+00:00,1,,,11161,5,,1412,"{'A': 2, 'B': 0}","{'A': 0, 'B': 0}",1252,1175,1,2022-10-18 02:29:56.704531+00:00,5,240,2,2,4 0,1000,0,100,80,20,0.2,0,0.8,0,3,3,0,-1,8,hpztpj4r,,,,,0
4,oib9lssj,leeps_3,0,48,600,salience_market,FinalResults,2022-10-18 02:10:03.429703+00:00,1,,,9899,6,,1094,"{'A': 9, 'B': 0}","{'A': 7, 'B': 0}",374,374,1,2022-10-18 02:29:56.704531+00:00,5,240,2,2,4 0,1000,0,100,80,20,0.2,0,0.8,0,3,3,0,-1,8,hpztpj4r,,,,,0
5,uci0pssa,leeps_6,0,48,600,salience_market,FinalResults,2022-10-18 02:10:34.847293+00:00,1,,,12796,3,,1431,"{'A': 1, 'B': 0}","{'A': 1, 'B': 0}",1351,1260,1,2022-10-18 02:29:56.704531+00:00,5,240,2,2,4 0,1000,0,100,80,20,0.2,0,0.8,0,3,3,0,-1,8,hpztpj4r,,,,,0
6,23rhtx06,leeps_2,0,48,600,salience_market,FinalResults,2022-10-18 02:10:56.974669+00:00,1,,,11301,2,,1516,"{'A': 0, 'B': 0}","{'A': 0, 'B': 0}",1516,1516,1,2022-10-18 02:29:56.704531+00:00,5,240,2,2,4 0,1000,0,100,80,20,0.2,0,0.8,0,3,3,0,-1,8,hpztpj4r,,,,,0
7,zq0k8g81,leeps_7,0,48,600,salience_market,FinalResults,2022-10-18 02:11:19.880501+00:00,1,,,10927,7,,1285,"{'A': 5, 'B': 0}","{'A': 0, 'B': 0}",885,559,1,2022-10-18 02:29:56.704531+00:00,5,240,2,2,4 0,1000,0,100,80,20,0.2,0,0.8,0,3,3,0,-1,8,hpztpj4r,,,,,0
8,de09607i,leeps_8,0,48,600,salience_market,FinalResults,2022-10-18 02:11:42.165909+00:00,1,,,11398,1,,1330,"{'A': 4, 'B': 0}","{'A': 1, 'B': 0}",1010,1010,1,2022-10-18 02:29:56.704531+00:00,5,240,2,2,4 0,1000,0,100,80,20,0.2,0,0.8,0,3,3,0,-1,8,hpztpj4r,,,,,0
1,m9ut51re,leeps_1,0,48,600,salience_market,FinalResults,2022-10-18 02:09:27.569897+00:00,1,,,10133,3,,1485,"{'A': 0, 'B': 7}","{'A': 0, 'B': 6}",645,531,1,2022-10-18 02:34:20.285962+00:00,6,240,2,2,0 4,1000,0,100,80,20,0.2,0,0.8,0,3,3,0,-1,8,hpztpj4r,,,,,0
2,6xmbi1s0,leeps_5,0,48,600,salience_market,FinalResults,2022-10-18 02:09:33.110512+00:00,1,,,11985,6,,1470,"{'A': 0, 'B': 0}","{'A': 0, 'B': 0}",1470,970,1,2022-10-18 02:34:20.285962+00:00,6,240,2,2,0 4,1000,0,100,80,20,0.2,0,0.8,0,3,3,0,-1,8,hpztpj4r,,,,,0
3,g3qysc84,leeps_4,0,48,600,salience_market,FinalResults,2022-10-18 02:09:53.164703+00:00,1,,,11161,2,,1494,"{'A': 0, 'B': 6}","{'A': 0, 'B': 6}",774,693,1,2022-10-18 02:34:20.285962+00:00,6,240,2,2,0 4,1000,0,100,80,20,0.2,0,0.8,0,3,3,0,-1,8,hpztpj4r,,,,,0
4,oib9lssj,leeps_3,0,48,600,salience_market,FinalResults,2022-10-18 02:10:03.429703+00:00,1,,,9899,4,,1501,"{'A': 0, 'B': 10}","{'A': 0, 'B': 9}",301,301,1,2022-10-18 02:34:20.285962+00:00,6,240,2,2,0 4,1000,0,100,80,20,0.2,0,0.8,0,3,3,0,-1,8,hpztpj4r,,,,,0
5,uci0pssa,leeps_6,0,48,600,salience_market,FinalResults,2022-10-18 02:10:34.847293+00:00,1,,,12796,8,,1427,"{'A': 0, 'B': 0}","{'A': 0, 'B': 0}",1427,1427,1,2022-10-18 02:34:20.285962+00:00,6,240,2,2,0 4,1000,0,100,80,20,0.2,0,0.8,0,3,3,0,-1,8,hpztpj4r,,,,,0
6,23rhtx06,leeps_2,0,48,600,salience_market,FinalResults,2022-10-18 02:10:56.974669+00:00,1,,,11301,7,,1514,"{'A': 0, 'B': 7}","{'A': 0, 'B': 7}",674,559,1,2022-10-18 02:34:20.285962+00:00,6,240,2,2,0 4,1000,0,100,80,20,0.2,0,0.8,0,3,3,0,-1,8,hpztpj4r,,,,,0
7,zq0k8g81,leeps_7,0,48,600,salience_market,FinalResults,2022-10-18 02:11:19.880501+00:00,1,,,10927,5,,1480,"{'A': 0, 'B': 2}","{'A': 0, 'B': 0}",1240,1240,1,2022-10-18 02:34:20.285962+00:00,6,240,2,2,0 4,1000,0,100,80,20,0.2,0,0.8,0,3,3,0,-1,8,hpztpj4r,,,,,0
8,de09607i,leeps_8,0,48,600,salience_market,FinalResults,2022-10-18 02:11:42.165909+00:00,1,,,11398,1,,1469,"{'A': 0, 'B': 0}","{'A': 0, 'B': 0}",1469,1469,1,2022-10-18 02:34:20.285962+00:00,6,240,2,2,0 4,1000,0,100,80,20,0.2,0,0.8,0,3,3,0,-1,8,hpztpj4r,,,,,0
1,m9ut51re,leeps_1,0,48,600,salience_market,FinalResults,2022-10-18 02:09:27.569897+00:00,1,,,10133,6,,1486,"{'A': 0, 'B': 10}","{'A': 0, 'B': 9}",286,171,1,2022-10-18 02:38:43.977866+00:00,7,240,2,2,0 4,1000,0,100,80,20,0.2,0,0.8,0,3,3,0,-1,8,hpztpj4r,,,,,0
2,6xmbi1s0,leeps_5,0,48,600,salience_market,FinalResults,2022-10-18 02:09:33.110512+00:00,1,,,11985,4,,1490,"{'A': 0, 'B': 0}","{'A': 0, 'B': 0}",1490,1490,1,2022-10-18 02:38:43.977866+00:00,7,240,2,2,0 4,1000,0,100,80,20,0.2,0,0.8,0,3,3,0,-1,8,hpztpj4r,,,,,0
3,g3qysc84,leeps_4,0,48,600,salience_market,FinalResults,2022-10-18 02:09:53.164703+00:00,1,,,11161,5,,1480,"{'A': 0, 'B': 4}","{'A': 0, 'B': 1}",1000,889,1,2022-10-18 02:38:43.977866+00:00,7,240,2,2,0 4,1000,0,100,80,20,0.2,0,0.8,0,3,3,0,-1,8,hpztpj4r,,,,,0
4,oib9lssj,leeps_3,0,48,600,salience_market,FinalResults,2022-10-18 02:10:03.429703+00:00,1,,,9899,3,,1480,"{'A': 0, 'B': 7}","{'A': 0, 'B': 6}",640,640,1,2022-10-18 02:38:43.977866+00:00,7,240,2,2,0 4,1000,0,100,80,20,0.2,0,0.8,0,3,3,0,-1,8,hpztpj4r,,,,,0
5,uci0pssa,leeps_6,0,48,600,salience_market,FinalResults,2022-10-18 02:10:34.847293+00:00,1,,,12796,1,,1452,"{'A': 0, 'B': 0}","{'A': 0, 'B': 0}",1452,972,1,2022-10-18 02:38:43.977866+00:00,7,240,2,2,0 4,1000,0,100,80,20,0.2,0,0.8,0,3,3,0,-1,8,hpztpj4r,,,,,0
6,23rhtx06,leeps_2,0,48,600,salience_market,FinalResults,2022-10-18 02:10:56.974669+00:00,1,,,11301,2,,1497,"{'A': 0, 'B': 6}","{'A': 0, 'B': 6}",777,777,1,2022-10-18 02:38:43.977866+00:00,7,240,2,2,0 4,1000,0,100,80,20,0.2,0,0.8,0,3,3,0,-1,8,hpztpj4r,,,,,0
7,zq0k8g81,leeps_7,0,48,600,salience_market,FinalResults,2022-10-18 02:11:19.880501+00:00,1,,,10927,8,,1481,"{'A': 0, 'B': 5}","{'A': 0, 'B': 0}",881,707,1,2022-10-18 02:38:43.977866+00:00,7,240,2,2,0 4,1000,0,100,80,20,0.2,0,0.8,0,3,3,0,-1,8,hpztpj4r,,,,,0
8,de09607i,leeps_8,0,48,600,salience_market,FinalResults,2022-10-18 02:11:42.165909+00:00,1,,,11398,7,,1474,"{'A': 0, 'B': 0}","{'A': 0, 'B': 0}",1474,1474,1,2022-10-18 02:38:43.977866+00:00,7,240,2,2,0 4,1000,0,100,80,20,0.2,0,0.8,0,3,3,0,-1,8,hpztpj4r,,,,,0
1,m9ut51re,leeps_1,0,48,600,salience_market,FinalResults,2022-10-18 02:09:27.569897+00:00,1,,,10133,7,,2238,"{'A': 11, 'B': 0}","{'A': 8, 'B': 0}",258,60,1,2022-10-18 02:43:05.789956+00:00,8,240,2,2,4 0,1000,0,100,80,20,0.2,0,0.8,0,1,1,0,8,8,hpztpj4r,,,,,0
2,6xmbi1s0,leeps_5,0,48,600,salience_market,FinalResults,2022-10-18 02:09:33.110512+00:00,1,,,11985,2,,1495,"{'A': 1, 'B': 0}","{'A': 0, 'B': 0}",1315,1215,1,2022-10-18 02:43:05.789956+00:00,8,240,2,2,4 0,1000,0,100,80,20,0.2,0,0.8,0,1,1,0,8,8,hpztpj4r,,,,,0
3,g3qysc84,leeps_4,0,48,600,salience_market,FinalResults,2022-10-18 02:09:53.164703+00:00,1,,,11161,1,,1575,"{'A': 2, 'B': 0}","{'A': 1, 'B': 0}",1215,1130,1,2022-10-18 02:43:05.789956+00:00,8,240,2,2,4 0,1000,0,100,80,20,0.2,0,0.8,0,1,1,0,8,8,hpztpj4r,,,,,0
4,oib9lssj,leeps_3,0,48,600,salience_market,FinalResults,2022-10-18 02:10:03.429703+00:00,1,,,9899,8,,1575,"{'A': 2, 'B': 0}","{'A': 0, 'B': 0}",1215,1215,1,2022-10-18 02:43:05.789956+00:00,8,240,2,2,4 0,1000,0,100,80,20,0.2,0,0.8,0,1,1,0,8,8,hpztpj4r,,,,,0
5,uci0pssa,leeps_6,0,48,600,salience_market,FinalResults,2022-10-18 02:10:34.847293+00:00,1,,,12796,4,,2315,"{'A': 12, 'B': 0}","{'A': 7, 'B': 0}",155,155,1,2022-10-18 02:43:05.789956+00:00,8,240,2,2,4 0,1000,0,100,80,20,0.2,0,0.8,0,1,1,0,8,8,hpztpj4r,,,,,0
6,23rhtx06,leeps_2,0,48,600,salience_market,FinalResults,2022-10-18 02:10:56.974669+00:00,1,,,11301,3,,1427,"{'A': 0, 'B': 0}","{'A': 0, 'B': 0}",1427,1427,1,2022-10-18 02:43:05.789956+00:00,8,240,2,2,4 0,1000,0,100,80,20,0.2,0,0.8,0,1,1,0,8,8,hpztpj4r,,,,,0
7,zq0k8g81,leeps_7,0,48,600,salience_market,FinalResults,2022-10-18 02:11:19.880501+00:00,1,,,10927,5,,1720,"{'A': 4, 'B': 0}","{'A': 0, 'B': 0}",1000,632,1,2022-10-18 02:43:05.789956+00:00,8,240,2,2,4 0,1000,0,100,80,20,0.2,0,0.8,0,1,1,0,8,8,hpztpj4r,,,,,0
8,de09607i,leeps_8,0,48,600,salience_market,FinalResults,2022-10-18 02:11:42.165909+00:00,1,,,11398,6,,1415,"{'A': 0, 'B': 0}","{'A': 0, 'B': 0}",1415,1415,1,2022-10-18 02:43:05.789956+00:00,8,240,2,2,4 0,1000,0,100,80,20,0.2,0,0.8,0,1,1,0,8,8,hpztpj4r,,,,,0
1,m9ut51re,leeps_1,0,48,600,salience_market,FinalResults,2022-10-18 02:09:27.569897+00:00,1,,,10133,1,,0,,,,,1,,9,,,,,,,,,,,,,,,,,-1,8,hpztpj4r,,,,,0
2,6xmbi1s0,leeps_5,0,48,600,salience_market,FinalResults,2022-10-18 02:09:33.110512+00:00,1,,,11985,2,,0,,,,,1,,9,,,,,,,,,,,,,,,,,-1,8,hpztpj4r,,,,,0
3,g3qysc84,leeps_4,0,48,600,salience_market,FinalResults,2022-10-18 02:09:53.164703+00:00,1,,,11161,3,,0,,,,,1,,9,,,,,,,,,,,,,,,,,-1,8,hpztpj4r,,,,,0
4,oib9lssj,leeps_3,0,48,600,salience_market,FinalResults,2022-10-18 02:10:03.429703+00:00,1,,,9899,4,,0,,,,,1,,9,,,,,,,,,,,,,,,,,-1,8,hpztpj4r,,,,,0
5,uci0pssa,leeps_6,0,48,600,salience_market,FinalResults,2022-10-18 02:10:34.847293+00:00,1,,,12796,5,,0,,,,,1,,9,,,,,,,,,,,,,,,,,-1,8,hpztpj4r,,,,,0
6,23rhtx06,leeps_2,0,48,600,salience_market,FinalResults,2022-10-18 02:10:56.974669+00:00,1,,,11301,6,,0,,,,,1,,9,,,,,,,,,,,,,,,,,-1,8,hpztpj4r,,,,,0
7,zq0k8g81,leeps_7,0,48,600,salience_market,FinalResults,2022-10-18 02:11:19.880501+00:00,1,,,10927,7,,0,,,,,1,,9,,,,,,,,,,,,,,,,,-1,8,hpztpj4r,,,,,0
8,de09607i,leeps_8,0,48,600,salience_market,FinalResults,2022-10-18 02:11:42.165909+00:00,1,,,11398,8,,0,,,,,1,,9,,,,,,,,,,,,,,,,,-1,8,hpztpj4r,,,,,0
1,m9ut51re,leeps_1,0,48,600,salience_market,FinalResults,2022-10-18 02:09:27.569897+00:00,1,,,10133,1,,0,,,,,1,,10,,,,,,,,,,,,,,,,,-1,8,hpztpj4r,,,,,0
2,6xmbi1s0,leeps_5,0,48,600,salience_market,FinalResults,2022-10-18 02:09:33.110512+00:00,1,,,11985,2,,0,,,,,1,,10,,,,,,,,,,,,,,,,,-1,8,hpztpj4r,,,,,0
3,g3qysc84,leeps_4,0,48,600,salience_market,FinalResults,2022-10-18 02:09:53.164703+00:00,1,,,11161,3,,0,,,,,1,,10,,,,,,,,,,,,,,,,,-1,8,hpztpj4r,,,,,0
4,oib9lssj,leeps_3,0,48,600,salience_market,FinalResults,2022-10-18 02:10:03.429703+00:00,1,,,9899,4,,0,,,,,1,,10,,,,,,,,,,,,,,,,,-1,8,hpztpj4r,,,,,0
5,uci0pssa,leeps_6,0,48,600,salience_market,FinalResults,2022-10-18 02:10:34.847293+00:00,1,,,12796,5,,0,,,,,1,,10,,,,,,,,,,,,,,,,,-1,8,hpztpj4r,,,,,0
6,23rhtx06,leeps_2,0,48,600,salience_market,FinalResults,2022-10-18 02:10:56.974669+00:00,1,,,11301,6,,0,,,,,1,,10,,,,,,,,,,,,,,,,,-1,8,hpztpj4r,,,,,0
